workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
942,ds_ls,,,32,0.2,ds_ls,,,,Non-Hispanic,,,,I just tried to remember what did and did not work and I tried to use the same rules for other blickets before I knew if it worked or not. ,Female,,,0.0-40.0,0.5,,White,"{'age': '32', 'race': 'White', 'gender': 'Female', 'feedback': 'I just tried to remember what did and did not work and I tried to use the same rules for other blickets before I knew if it worked or not. ', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",38580,,,179182,,exit_survey,44,survey-html-form,,
880,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,116,False,,0,preload,,
880,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,233,False,,1,preload,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-2.0,,,,,,,True,2477,,,2,fullscreen,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-3.0,,,,0,2485,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,4963,,,3,html-button-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-4.0-0.0,,,,,10345,,,15308,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2239}, {'page_index': 1, 'viewing_time': 1808}, {'page_index': 2, 'viewing_time': 1416}, {'page_index': 3, 'viewing_time': 2968}, {'page_index': 4, 'viewing_time': 1913}]",
880,ds_ls,True,,,,ds_ls,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,9951,blicket_images/red_pyramid.jpg,,25268,,comprehension_quiz,5,image-keyboard-response,,
880,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1864,blicket_images/red_pyramid_on.jpg,,27139,,comprehension_quiz,6,image-keyboard-response,,
880,ds_ls,True,,,,ds_ls,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,3215,blicket_images/purple_prism.jpg,,30354,,comprehension_quiz,7,image-keyboard-response,,
880,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1967,blicket_images/purple_prism_off.jpg,,32322,,comprehension_quiz,8,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-5.0,,,,,22896,,,55219,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3151}, {'page_index': 1, 'viewing_time': 1536}, {'page_index': 2, 'viewing_time': 552}, {'page_index': 3, 'viewing_time': 856}, {'page_index': 4, 'viewing_time': 1000}, {'page_index': 5, 'viewing_time': 4240}, {'page_index': 6, 'viewing_time': 6280}, {'page_index': 7, 'viewing_time': 4312}, {'page_index': 8, 'viewing_time': 968}]",
880,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-6.0,,,,j,3503,blicket_images/ls.jpg,,58723,,blicket,10,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-7.0,,,, ,1503,blicket_images/ls_off.jpg,,60227,,feedback,11,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,j,1407,blicket_images/ds.jpg,,61635,,blicket,12,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-9.0,,,, ,847,blicket_images/ds_on.jpg,,62483,,feedback,13,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-10.0,,,,f,1295,blicket_images/ls.jpg,,63779,,blicket,14,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,719,blicket_images/ls_off.jpg,,64499,,feedback,15,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-12.0,,,,f,1759,blicket_images/lc.jpg,,66259,,blicket,16,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-13.0,,,, ,687,blicket_images/lc_off.jpg,,66947,,feedback,17,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,927,blicket_images/ls.jpg,,67875,,blicket,18,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,527,blicket_images/ls_off.jpg,,68403,,feedback,19,image-keyboard-response,,
880,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-16.0,,,,j,575,blicket_images/dc.jpg,,68979,,blicket,20,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,1952,blicket_images/dc_off.jpg,,70931,,feedback,21,image-keyboard-response,,
880,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-18.0,,,,j,847,blicket_images/lc.jpg,,71779,,blicket,22,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-19.0,,,, ,1024,blicket_images/lc_off.jpg,,72803,,feedback,23,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-20.0,,,,j,1295,blicket_images/ds.jpg,,74099,,blicket,24,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-21.0,,,, ,543,blicket_images/ds_on.jpg,,74643,,feedback,25,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,1199,blicket_images/dc.jpg,,75843,,blicket,26,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,703,blicket_images/dc_off.jpg,,76547,,feedback,27,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-24.0,,,,j,1231,blicket_images/ds.jpg,,77779,,blicket,28,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-25.0,,,, ,463,blicket_images/ds_on.jpg,,78242,,feedback,29,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-26.0,,,,f,751,blicket_images/lc.jpg,,78995,,blicket,30,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-27.0,,,, ,529,blicket_images/lc_off.jpg,,79524,,feedback,31,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,750,blicket_images/dc.jpg,,80275,,blicket,32,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,479,blicket_images/dc_off.jpg,,80755,,feedback,33,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-30.0,,,,f,1472,blicket_images/ls.jpg,,82227,,blicket,34,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-31.0,,,, ,445,blicket_images/ls_off.jpg,,82674,,feedback,35,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-32.0,,,,f,1215,blicket_images/dc.jpg,,83891,,blicket,36,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-33.0,,,, ,607,blicket_images/dc_off.jpg,,84499,,feedback,37,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-34.0,,,,f,799,blicket_images/lc.jpg,,85299,,blicket,38,image-keyboard-response,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-35.0,,,, ,319,blicket_images/lc_off.jpg,,85618,,feedback,39,image-keyboard-response,,
880,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-36.0,,,,f,720,blicket_images/ls.jpg,,86339,,blicket,40,image-keyboard-response,,
880,ds_ls,False,0,,,ds_ls,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/ds.jpg,0.0-37.0,,,,ds,6975,"Which of these options shows the image from the last trial, that you just saw?",,93315,,pop_quiz,41,html-button-response,,
880,ds_ls,True,1,,,ds_ls,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],3140,,,96460,,rule_question,42,survey-multi-select,,
880,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-39.0,,,,0,2686,"<p>Thank you for participating!</p>You answered 13 out of 16 trials correctly, and will recieve a $0.33 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,99147,,,43,html-button-response,,
880,ds_ls,,,41,0.325,ds_ls,,,,Non-Hispanic,,,,"light or dark, shapes, all cylinders are not blickets",Male,,,0.0-40.0,0.8125,,White,"{'age': '41', 'race': 'White', 'gender': 'Male', 'feedback': 'light or dark, shapes, all cylinders are not blickets', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",35863,,,135012,,exit_survey,44,survey-html-form,,
857,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,360,False,,0,preload,,
857,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,569,False,,1,preload,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-2.0,,,,,,,True,3848,,,2,fullscreen,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-3.0,,,,0,14591,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,18440,,,3,html-button-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-4.0-0.0,,,,,28899,,,47339,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 4889}, {'page_index': 1, 'viewing_time': 9345}, {'page_index': 2, 'viewing_time': 2696}, {'page_index': 3, 'viewing_time': 6794}, {'page_index': 4, 'viewing_time': 5175}]",
857,ds_ls,True,,,,ds_ls,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,25929,blicket_images/red_pyramid.jpg,,73273,,comprehension_quiz,5,image-keyboard-response,,
857,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2867,blicket_images/red_pyramid_on.jpg,,76140,,comprehension_quiz,6,image-keyboard-response,,
857,ds_ls,True,,,,ds_ls,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,9056,blicket_images/purple_prism.jpg,,85197,,comprehension_quiz,7,image-keyboard-response,,
857,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1392,blicket_images/purple_prism_off.jpg,,86590,,comprehension_quiz,8,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-5.0,,,,,72868,,,159459,,,9,instructions,"[{'page_index': 0, 'viewing_time': 9083}, {'page_index': 1, 'viewing_time': 3257}, {'page_index': 2, 'viewing_time': 993}, {'page_index': 3, 'viewing_time': 1540}, {'page_index': 4, 'viewing_time': 1248}, {'page_index': 5, 'viewing_time': 17574}, {'page_index': 6, 'viewing_time': 27128}, {'page_index': 7, 'viewing_time': 11054}, {'page_index': 8, 'viewing_time': 990}]",
857,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-6.0,,,,j,8233,blicket_images/ls.jpg,,167693,,blicket,10,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-7.0,,,, ,5204,blicket_images/ls_off.jpg,,172898,,feedback,11,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,j,3058,blicket_images/ds.jpg,,175957,,blicket,12,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-9.0,,,, ,2947,blicket_images/ds_on.jpg,,178905,,feedback,13,image-keyboard-response,,
857,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-10.0,,,,j,4899,blicket_images/lc.jpg,,183792,,blicket,14,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-11.0,,,, ,3858,blicket_images/lc_off.jpg,,187651,,feedback,15,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-12.0,,,,j,2138,blicket_images/ds.jpg,,189789,,blicket,16,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-13.0,,,, ,1804,blicket_images/ds_on.jpg,,191594,,feedback,17,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-14.0,,,,f,1569,blicket_images/lc.jpg,,193164,,blicket,18,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,2244,blicket_images/lc_off.jpg,,195408,,feedback,19,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-16.0,,,,f,1825,blicket_images/ls.jpg,,197234,,blicket,20,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-17.0,,,, ,1449,blicket_images/ls_off.jpg,,198684,,feedback,21,image-keyboard-response,,
857,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,j,2506,blicket_images/dc.jpg,,201190,,blicket,22,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,1837,blicket_images/dc_off.jpg,,203027,,feedback,23,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,1420,blicket_images/ls.jpg,,204448,,blicket,24,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,935,blicket_images/ls_off.jpg,,205384,,feedback,25,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-22.0,,,,j,1753,blicket_images/ds.jpg,,207137,,blicket,26,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-23.0,,,, ,739,blicket_images/ds_on.jpg,,207879,,feedback,27,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-24.0,,,,f,1218,blicket_images/dc.jpg,,209098,,blicket,28,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-25.0,,,, ,925,blicket_images/dc_off.jpg,,210024,,feedback,29,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-26.0,,,,f,1353,blicket_images/lc.jpg,,211377,,blicket,30,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-27.0,,,, ,701,blicket_images/lc_off.jpg,,212079,,feedback,31,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,1103,blicket_images/dc.jpg,,213182,,blicket,32,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,577,blicket_images/dc_off.jpg,,213759,,feedback,33,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,1503,blicket_images/lc.jpg,,215263,,blicket,34,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,837,blicket_images/lc_off.jpg,,216100,,feedback,35,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-32.0,,,,f,1102,blicket_images/ls.jpg,,217203,,blicket,36,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-33.0,,,, ,695,blicket_images/ls_off.jpg,,217899,,feedback,37,image-keyboard-response,,
857,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-34.0,,,,f,1953,blicket_images/lc.jpg,,219854,,blicket,38,image-keyboard-response,,
857,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-35.0,,,, ,573,blicket_images/lc_off.jpg,,220428,,feedback,39,image-keyboard-response,,
